stade secondaire BBCH 17	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH17	stade secondaire BBCH 17
BBCH 17	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH17	stade secondaire BBCH 17
la septième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH17	stade secondaire BBCH 17
stade secondaire BBCH 18	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH18	stade secondaire BBCH 18
BBCH 18	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH18	stade secondaire BBCH 18
la huitième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH18	stade secondaire BBCH 18
stade secondaire BBCH 18	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH18	stade secondaire BBCH 18
BBCH 18	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH18	stade secondaire BBCH 18
la huitième feuille est complètement étalée	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH18	stade secondaire BBCH 18
stade secondaire BBCH 19	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH19	stade secondaire BBCH 19
9 ou davantage de feuilles sont étalées	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH19	stade secondaire BBCH 19
BBCH 19	http://ontology.inrae.fr/ppdo/ontology/bbch_generalScale_secondaryStage_BBCH19	stade secondaire BBCH 19
stade secondaire BBCH 19	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH19	stade secondaire BBCH 19
9 ou davantage de feuilles sont étalées	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH19	stade secondaire BBCH 19
BBCH 19	http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH19	stade secondaire BBCH 19
